"id","name","category","categoryLabel","address","street","ward","source","verificationMethod","coordinates.lat","coordinates.lng","notes"
"osm-729406856","NgocYen Coffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08249","108.14615",""
"osm-729406865","Cafe Plasma","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0686","108.15031",""
"osm-729406866","Cafe96","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06015","108.17596",""
"osm-729406868","TranChau Coffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11145","108.12955",""
"osm-729406880","CaPhe Phuong Dong","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07677","108.14833",""
"osm-729406881","CaPhe Son Nhay","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06515","108.17478",""
"osm-729406884","Cafe Nang Chieu","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06568","108.14803",""
"osm-729406890","CaPhe Thu Thao","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.061","108.16176",""
"osm-729406903","CaPhe Win","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06808","108.15946",""
"osm-729406921","Cafe Giai Khat 266","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07144","108.1427",""
"osm-729406924","Ca Phe Hau","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06078","108.16713",""
"osm-729406930","Ca Phe Ngoc Lan","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0546","108.16923",""
"osm-729406933","HoaSua Coffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09934","108.1357",""
"osm-729406934","CafeDong Doi","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06129","108.17851",""
"osm-729406939","Cafe Kachiusa","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07196","108.15049",""
"osm-729406943","CaPhe Viet Anh","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06375","108.15433",""
"osm-729406946","AnNa Coffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11386","108.12786",""
"osm-729406948","LiptonCoffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07391","108.1493",""
"osm-729406958","Ca Phe Bibon","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07129","108.15531",""
"osm-729406959","MinhAnh Coffee","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11337","108.12825",""
"osm-729406962","CaPhe Huyen Linh","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06317","108.15607",""
"osm-729406964","Ca Phe Hong Minh","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05633","108.16574",""
"osm-729406967","Ca Phe Hong Trang","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06507","108.16674",""
"osm-729406970","CaPhe Chan Que","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05937","108.16497",""
"osm-1964064967","Nhà đỗ xe ô tô","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07433","108.15326",""
"osm-1964068012","Khu A","education","Giáo dục & Học tập","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07569","108.15337",""
"osm-1964068718","Nhà Đỗ Xe Khu B","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07543","108.15111",""
"osm-1964117612","Công Ty Lập Trình iPhone mobioneer.com","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06688","108.15005",""
"osm-1989505263","caFe Hoàng Anh","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06458","108.15194",""
"osm-2989347833","Sông Hàn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05532","108.17245",""
"osm-4196677589","lunchplace","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.13509","108.11952",""
"osm-4239650889","KIẾN GỖ coffee SHOP","food","Ẩm thực & Đời sống","155 Lạc Long Quân, phường Liên Chiểu, TP. Đà Nẵng","Lạc Long Quân","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07204","108.14241",""
"osm-4294060393","bến xe Đà Nẵng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05724","108.17233",""
"osm-4294060394","cầu vượt Ngã Ba Huế","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06007","108.17616",""
"osm-4294139091","nhà thờ An Ngãi Tây","living_service","Tiện ích dân sinh","Đường Đường số 5, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06811","108.10439",""
"osm-4294143690","đèo Đại La - xã Hòa Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.04298","108.13487",""
"osm-4401378391","Red Beach Resort & Spa","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09499","108.14677",""
"osm-4577571093","Ngũ Cốc Đà Nẵng","market","Chợ & Mua sắm thiết yếu","k82 Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07516","108.15026",""
"osm-4578685691","cafe mint","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0785","108.166",""
"osm-4636663189","Bến xe Trung tâm Đà Nẵng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05554","108.17323",""
"osm-4652657809","Khách sạn Hải An","living_service","Tiện ích dân sinh","1449 Nguyễn Tất Thành, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07554","108.17874",""
"osm-4670454989","Công ty công nghệ TBK","market","Chợ & Mua sắm thiết yếu","12 Phùng hưng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07838","108.17013",""
"osm-4739305421","Vietcombank","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08082","108.14646",""
"osm-4875985021","quán nhậu lộc viên","food","Ẩm thực & Đời sống","Đường Nguyễn Sinh Sắc, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06595","108.15522",""
"osm-4931062422","TruongVuHouse's","living_service","Tiện ích dân sinh","Đường Văn Thánh 2, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09695","108.13557",""
"osm-4931134422","Âm Thanh Ánh Sáng - Nết Sound and Lighting","living_service","Tiện ích dân sinh","21 Đường Văn Thánh 2, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09693","108.13554",""
"osm-4974704122","icafe","food","Ẩm thực & Đời sống","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06979","108.14557",""
"osm-5026609321","Diễm Hồng","food","Ẩm thực & Đời sống","9 Đường Nguyễn Tường Phổ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06347","108.17464",""
"osm-5107300338","Nhà máy Cao Su Đà Nẵng (DRC)","market","Chợ & Mua sắm thiết yếu","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.12814","108.11381",""
"osm-5203340421","Khu Đô Thị Phước Lý","living_service","Tiện ích dân sinh","Đường Bùi Tấn Diên, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.04556","108.1677",""
"osm-5289572321","Kim Quyên","market","Chợ & Mua sắm thiết yếu","5 Nguyễn Văn Tạo, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05769","108.17351",""
"osm-5434539026","Lavarnia","market","Chợ & Mua sắm thiết yếu","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05749","108.1721",""
"osm-5608881047","PNJ","market","Chợ & Mua sắm thiết yếu","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06571","108.15472",""
"osm-5609999059","WinMart+","market","Chợ & Mua sắm thiết yếu","73 Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07386","108.14982",""
"osm-5729312621","hoàng kim khách sạn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.13081","108.11961",""
"osm-5762584167","tạp hóa","market","Chợ & Mua sắm thiết yếu","09 Đường Tôn Đản, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05984","108.17687",""
"osm-5762584168","đức thơ","market","Chợ & Mua sắm thiết yếu","231 Tôn Đản, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05188","108.17985",""
"osm-5762584180","tường vy","market","Chợ & Mua sắm thiết yếu","58 Đường Cao Sơn Pháo, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05747","108.17482",""
"osm-5762584181","kim châu","market","Chợ & Mua sắm thiết yếu","61A Đường Nguyễn Đình Tứ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05012","108.17727",""
"osm-5762584273","hồng anh","market","Chợ & Mua sắm thiết yếu","51 Tôn Đản, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05855","108.17735",""
"osm-5762584280","anh đào","market","Chợ & Mua sắm thiết yếu","76 Đường Nguyễn Đình Tứ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05012","108.17723",""
"osm-5762584281","tạp hóa","market","Chợ & Mua sắm thiết yếu","154 Nguyễn Đình Tứ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.04886","108.17262",""
"osm-5762584282","minh phong","market","Chợ & Mua sắm thiết yếu","57 Đường Tú Mỡ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05244","108.17135",""
"osm-5762588365","tạp hóa","market","Chợ & Mua sắm thiết yếu","311 Tôn Đản, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05183","108.17985",""
"osm-5762588370","tạp hóa","market","Chợ & Mua sắm thiết yếu","32 Đường Tú Mỡ, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05254","108.17156",""
